  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.100000000000004530E+00  1.654556293517526555E-11  1.820011921115615599E-11  0.000000000000000000E+00  2.750000000124425692E-01  2.749999999492660601E-11  2.749999999849428445E-01  0.000000000000000000E+00
  3.429181015620084289E-02  1.100000000000002753E+00  1.654556291002220238E-11  1.820011920427491156E-11  0.000000000000000000E+00  2.750000000124418476E-01  2.759085356592141909E-11  2.749999999848538601E-01  0.000000000000000000E+00
  6.922995113175513249E-02  1.099999999999998535E+00  1.654556291605731213E-11  1.820011921062765866E-11  0.000000000000000000E+00  2.750000000124442345E-01  2.773134950433382651E-11  2.749999999847117516E-01  0.000000000000000000E+00
  1.041680861402203839E-01  1.100000000000000311E+00  1.654556291637494949E-11  1.820011920512194450E-11  0.000000000000000000E+00  2.750000000124432353E-01  2.770747007554704883E-11  2.749999999847358989E-01  0.000000000000000000E+00
  1.391062150152817256E-01  1.100000000000000311E+00  1.654556291494558139E-11  1.820011920395727420E-11  0.000000000000000000E+00  2.750000000124431798E-01  2.755457761833031968E-11  2.749999999848884991E-01  0.000000000000000000E+00
  1.740443406100564971E-01  1.099999999999998535E+00  1.654556291330445505E-11  1.820011920607485657E-11  0.000000000000000000E+00  2.750000000124434574E-01  2.750381816055705168E-11  2.749999999849398469E-01  0.000000000000000000E+00
  2.089824673062617988E-01  1.099999999999999423E+00  1.654556291150451004E-11  1.820011920893359277E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.763140812040651119E-11  2.749999999848118937E-01  0.000000000000000000E+00
  2.439205989554062703E-01  1.100000000000000089E+00  1.654556291341033417E-11  1.820011920692188952E-11  0.000000000000000000E+00  2.750000000124439015E-01  2.774272571992157151E-11  2.749999999847005383E-01  0.000000000000000000E+00
  2.788587370324291381E-01  1.099999999999999201E+00  1.654556291139863092E-11  1.820011920565134010E-11  0.000000000000000000E+00  2.750000000124437349E-01  2.766798534362521797E-11  2.749999999847754784E-01  0.000000000000000000E+00
  3.137968801128181995E-01  1.100000000000000755E+00  1.654556291330445505E-11  1.820011920919829056E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.751970827758077068E-11  2.749999999849239152E-01  0.000000000000000000E+00
  3.487350253148134294E-01  1.099999999999997868E+00  1.654556291055159797E-11  1.820011920956886748E-11  0.000000000000000000E+00  2.750000000124431798E-01  2.752208197181256909E-11  2.749999999849216392E-01  0.000000000000000000E+00
  3.836731688608804314E-01  1.100000000000000533E+00  1.654556291499852095E-11  1.820011921009826307E-11  0.000000000000000000E+00  2.750000000124436239E-01  2.767064583225686869E-11  2.749999999847726473E-01  0.000000000000000000E+00
  4.186113073112144867E-01  1.099999999999998312E+00  1.654556291404560888E-11  1.820011920575721921E-11  0.000000000000000000E+00  2.750000000124432908E-01  2.773896911383911492E-11  2.749999999847044796E-01  0.000000000000000000E+00
  4.535494392357989346E-01  1.099999999999999423E+00  1.654556291457500447E-11  1.820011920681601040E-11  0.000000000000000000E+00  2.750000000124434574E-01  2.762250041610628868E-11  2.749999999848206089E-01  0.000000000000000000E+00
  4.884875660724633528E-01  1.099999999999998979E+00  1.654556291785725714E-11  1.820011920747775489E-11  0.000000000000000000E+00  2.750000000124432353E-01  2.749708221519593577E-11  2.749999999849461196E-01  0.000000000000000000E+00
  5.234256918438888739E-01  1.100000000000000089E+00  1.654556291346327373E-11  1.820011921015120263E-11  0.000000000000000000E+00  2.750000000124433464E-01  2.755224635389925567E-11  2.749999999848913301E-01  0.000000000000000000E+00
  5.583638208342942555E-01  1.099999999999998090E+00  1.654556291785725714E-11  1.820011921031002131E-11  0.000000000000000000E+00  2.750000000124432908E-01  2.770332849939461769E-11  2.749999999847401733E-01  0.000000000000000000E+00
  5.933019559253767117E-01  1.099999999999999867E+00  1.654556291277505946E-11  1.820011921327463662E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.772009861253669867E-11  2.749999999847231869E-01  0.000000000000000000E+00
  6.282400969820415293E-01  1.099999999999999201E+00  1.654556291690434508E-11  1.820011920496312583E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.757623509834175292E-11  2.749999999848673493E-01  0.000000000000000000E+00
  6.631782416116878132E-01  1.100000000000001865E+00  1.654556291496212500E-11  1.820011920872183453E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.748915635271092884E-11  2.749999999849538912E-01  0.000000000000000000E+00
  6.981163865889814524E-01  1.100000000000000755E+00  1.654556291171626828E-11  1.820011920967474659E-11  0.000000000000000000E+00  2.750000000124438460E-01  2.759023670107563801E-11  2.749999999848529164E-01  0.000000000000000000E+00
  7.330545278864913916E-01  1.100000000000001199E+00  1.654556291023396062E-11  1.820011920385139508E-11  0.000000000000000000E+00  2.750000000124439015E-01  2.772508062412957698E-11  2.749999999847181353E-01  0.000000000000000000E+00
  7.679926630307878366E-01  1.099999999999998757E+00  1.654556291711610332E-11  1.820011920702776863E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.768814787367145231E-11  2.749999999847551613E-01  0.000000000000000000E+00
