  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.100000000000000755E+00  1.654556291299309587E-11  1.820011920406790961E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.749999999466176927E-11  2.749999999849436771E-01  0.000000000000000000E+00
  2.734959461033916739E-01  1.100000000000000533E+00  1.654556291227752002E-11  1.820011920437657399E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.620181021988639645E-11  2.749999999862416944E-01  0.000000000000000000E+00
  5.530011841233795078E-01  1.100000000000001865E+00  1.654556291341665758E-11  1.820011920414370326E-11  0.000000000000000000E+00  2.750000000124436239E-01  2.485998215636047899E-11  2.749999999875833989E-01  0.000000000000000000E+00
  8.325065215480190739E-01  1.100000000000002753E+00  1.654556291410521435E-11  1.820011920415586540E-11  0.000000000000000000E+00  2.750000000124433464E-01  2.333791145717089163E-11  2.749999999891057922E-01  0.000000000000000000E+00
  1.112011947723573035E+00  1.100000000000002975E+00  1.654556291329032836E-11  1.820011920491795078E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.216046588804296696E-11  2.749999999902829617E-01  0.000000000000000000E+00
  1.391517446371115074E+00  1.100000000000004308E+00  1.654556291321523910E-11  1.820011920498780230E-11  0.000000000000000000E+00  2.750000000124435684E-01  2.108347163207966737E-11  2.749999999913600446E-01  0.000000000000000000E+00
  1.671023016714252352E+00  1.100000000000005862E+00  1.654556291346964238E-11  1.820011920513967719E-11  0.000000000000000000E+00  2.750000000124435129E-01  1.980160157520814261E-11  2.749999999926416860E-01  0.000000000000000000E+00
  1.950528663504313087E+00  1.100000000000008082E+00  1.654556291421650892E-11  1.820011920533195791E-11  0.000000000000000000E+00  2.750000000124431798E-01  1.874328339531293295E-11  2.749999999936998396E-01  0.000000000000000000E+00
  2.230034395927419588E+00  1.100000000000008527E+00  1.654556291462986335E-11  1.820011920471133980E-11  0.000000000000000000E+00  2.750000000124430688E-01  1.786573414935756180E-11  2.749999999945775264E-01  0.000000000000000000E+00
  2.509540214050038021E+00  1.100000000000008971E+00  1.654556291487984315E-11  1.820011920437742379E-11  0.000000000000000000E+00  2.750000000124432908E-01  1.680857845916803670E-11  2.749999999956345698E-01  0.000000000000000000E+00
  2.789046111986395182E+00  1.100000000000009193E+00  1.654556291581920367E-11  1.820011920462710632E-11  0.000000000000000000E+00  2.750000000124432908E-01  1.586125514789693513E-11  2.749999999965822006E-01  0.000000000000000000E+00
  3.068552074344857772E+00  1.100000000000008971E+00  1.654556291594973018E-11  1.820011920444158199E-11  0.000000000000000000E+00  2.750000000124434019E-01  1.513015154980583126E-11  2.749999999973131160E-01  0.000000000000000000E+00
  3.348058095801607070E+00  1.100000000000008749E+00  1.654556291661594016E-11  1.820011920469011422E-11  0.000000000000000000E+00  2.750000000124431243E-01  1.427170591063852378E-11  2.749999999981716514E-01  0.000000000000000000E+00
  3.627564178126792438E+00  1.100000000000007860E+00  1.654556291703093602E-11  1.820011920489125159E-11  0.000000000000000000E+00  2.750000000124433464E-01  1.343041107431736086E-11  2.749999999990128674E-01  0.000000000000000000E+00
  3.907070330165841821E+00  1.100000000000006528E+00  1.654556291653942595E-11  1.820011920471009903E-11  0.000000000000000000E+00  2.750000000124433464E-01  1.280388752289596722E-11  2.749999999996393107E-01  0.000000000000000000E+00
