  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.100000000000000755E+00  1.654556291299309587E-11  1.820011920406790961E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.749999999466176927E-11  2.749999999849436771E-01
  2.734959024012788009E-01  1.099999999999999867E+00  1.654556291229625113E-11  1.820011920269063773E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.764248844100355902E-11  2.749999999848011245E-01
  5.530010083886132133E-01  1.100000000000000089E+00  1.654556291234006909E-11  1.820011920290978566E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.758964543067981292E-11  2.749999999848535825E-01
  8.325061285822307200E-01  1.099999999999999645E+00  1.654556291100715800E-11  1.820011920174493765E-11  0.000000000000000000E+00  2.750000000124432908E-01  2.734766152222664868E-11  2.749999999850956112E-01
  1.112011254650383307E+00  1.099999999999999423E+00  1.654556291048889381E-11  1.820011920148503491E-11  0.000000000000000000E+00  2.750000000124429578E-01  2.743722038506199613E-11  2.749999999850057386E-01
  1.391516371869595536E+00  1.099999999999999201E+00  1.654556291034376561E-11  1.820011920091765687E-11  0.000000000000000000E+00  2.750000000124427912E-01  2.746898932987274699E-11  2.749999999849738752E-01
  1.671021481221131699E+00  1.099999999999999201E+00  1.654556291038627171E-11  1.820011920185118512E-11  0.000000000000000000E+00  2.750000000124429023E-01  2.721366758951638696E-11  2.749999999852293375E-01
  1.950526589195744176E+00  1.099999999999999645E+00  1.654556291121144577E-11  1.820011920154237210E-11  0.000000000000000000E+00  2.750000000124426247E-01  2.722957068305122138E-11  2.749999999852131838E-01
  2.230031708878176033E+00  1.099999999999999201E+00  1.654556291161216307E-11  1.820011920127407155E-11  0.000000000000000000E+00  2.750000000124425692E-01  2.733008662138426267E-11  2.749999999851123755E-01
  2.509536843707248277E+00  1.099999999999998535E+00  1.654556291140392682E-11  1.820011920029046332E-11  0.000000000000000000E+00  2.750000000124422361E-01  2.709781432615296669E-11  2.749999999853444121E-01
  2.789041990042399277E+00  1.099999999999997868E+00  1.654556291241072841E-11  1.820011920134704762E-11  0.000000000000000000E+00  2.750000000124424027E-01  2.702896133711441220E-11  2.749999999854132460E-01
  3.068547132247173792E+00  1.099999999999998312E+00  1.654556291293094746E-11  1.820011920187408122E-11  0.000000000000000000E+00  2.750000000124420696E-01  2.717043451201860830E-11  2.749999999852713595E-01
  3.348052265228949498E+00  1.099999999999998757E+00  1.654556291299871811E-11  1.820011920170265773E-11  0.000000000000000000E+00  2.750000000124418476E-01  2.699299574905549319E-11  2.749999999854490507E-01
  3.627557392768886668E+00  1.099999999999998312E+00  1.654556291324320168E-11  1.820011920106443942E-11  0.000000000000000000E+00  2.750000000124416255E-01  2.684334598004663015E-11  2.749999999855985422E-01
  3.907062527074337765E+00  1.099999999999996980E+00  1.654556291263504945E-11  1.820011920117254805E-11  0.000000000000000000E+00  2.750000000124416810E-01  2.699096113644402456E-11  2.749999999854506050E-01
  4.186567675315608916E+00  1.099999999999998312E+00  1.654556291164621319E-11  1.820011920144813813E-11  0.000000000000000000E+00  2.750000000124415700E-01  2.689018572238863938E-11  2.749999999855511912E-01
