  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.000000000000001332E+00  6.689689886898865351E-13  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250104937E-01  2.500034275744543336E-11  2.500000000000109357E-01  0.000000000000000000E+00
  9.732625151715613987E-02  1.000000000000001776E+00  6.689689886876229965E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250164334E-01  1.285306600621351136E-11  7.500000000121649357E-01  2.478021021249353735E-30
  1.966331405411858579E-01  1.000000000000000666E+00  6.689689868370931426E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250133247E-01  2.174659749208879597E-13  7.500000000247971643E-01  2.465523304822452262E-30
  2.959400361381436251E-01  1.000000000000003331E+00  6.689689880022510495E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250162113E-01  8.521581002961440583E-12  7.500000000164936953E-01  2.453158371936612743E-30
  3.952468960267079834E-01  1.000000000000002887E+00  6.689689900609477910E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250142129E-01  2.268212410051321814E-11  7.500000000023344660E-01  2.440896932071028840E-30
  4.945537427986894108E-01  1.000000000000001554E+00  6.689689904113657120E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250159893E-01  1.797865011526084737E-11  7.500000000070354833E-01  2.428724748672484289E-30
  5.938606394085630402E-01  1.000000000000000000E+00  6.689689905830721302E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250117704E-01  2.732550465221564335E-12  7.500000000222830643E-01  2.416632460657968565E-30
  6.931675486040070888E-01  1.000000000000000444E+00  6.689689917862698439E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250122145E-01  3.119323455982609683E-12  7.500000000218953744E-01  2.404613592506535491E-30
  7.924744398827395786E-01  1.000000000000000000E+00  6.689689928112495156E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250129917E-01  1.777804617808225871E-11  7.500000000072383211E-01  2.392663599317115932E-30
  8.917812978772404753E-01  9.999999999999971134E-01  6.689689945326178229E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250163223E-01  2.076827773549202991E-11  7.500000000042447157E-01  2.380779263159462411E-30
  9.910881903467547716E-01  9.999999999999974465E-01  6.689689945414646771E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250152121E-01  6.938238644857626701E-12  7.500000000180767623E-01  2.368958268684291558E-30
  1.090395114738817561E+00  1.000000000000003775E+00  6.689689941057831352E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250127696E-01  3.639326681508583209E-13  7.500000000246506149E-01  2.357198937712335161E-30
  1.189702028290718916E+00  1.000000000000001554E+00  6.689689938559630792E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250135468E-01  1.184033007020033654E-11  7.500000000131719080E-01  2.345500031111335703E-30
  1.289008907203613274E+00  9.999999999999926725E-01  6.689689948913271391E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250153231E-01  2.067450043115088661E-11  7.500000000043383075E-01  2.333860604555047720E-30
  1.388315797704112287E+00  9.999999999999995559E-01  6.689689928158327343E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250169885E-01  1.152132441180682683E-11  7.500000000134975364E-01  2.322279912878617953E-30
  1.487622728253095161E+00  1.000000000000001776E+00  6.689689915238282153E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250161003E-01  4.569137696287745628E-13  7.500000000245592435E-01  2.310757355214341108E-30
  1.586929662373327110E+00  9.999999999999980016E-01  6.689689909261723503E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250128807E-01  6.179637153288604029E-12  7.500000000188361549E-01  2.299292435598347975E-30
  1.686236567481924631E+00  9.999999999999945599E-01  6.689689911025951722E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250139909E-01  1.803039567315166928E-11  7.500000000069831918E-01  2.287884726789409074E-30
  1.785543457832426517E+00  9.999999999999986677E-01  6.689689910914368167E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250158783E-01  1.524393124426994215E-11  7.500000000097701847E-01  2.276533842700010083E-30
  1.884850392691457932E+00  9.999999999999987788E-01  6.689689914377773998E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250124366E-01  2.750397066063564351E-12  7.500000000222634133E-01  2.265239425748647379E-30
  1.984157338825918604E+00  9.999999999999982236E-01  6.689689911003951464E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250118815E-01  2.037733043900121550E-12  7.500000000229780639E-01  2.254001152309584267E-30
  2.083464271205233143E+00  9.999999999999996669E-01  6.689689907493559311E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250159893E-01  1.375914568918130066E-11  7.500000000112513332E-01  2.242818712993066426E-30
  2.182771172272213622E+00  9.999999999999980016E-01  6.689689897135017424E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250131027E-01  1.705650930427918140E-11  7.500000000079590778E-01  2.231691810400799103E-30
  2.282078101773333589E+00  9.999999999999964473E-01  6.689689897150888548E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250138799E-01  6.219096397801848269E-12  7.500000000187980742E-01  2.220620146694890059E-30
  2.381385061631226208E+00  9.999999999999944489E-01  6.689689886443657520E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250164334E-01  1.665328768684106340E-13  7.500000000248469023E-01  2.209603436621862914E-30
  2.480692012888921827E+00  9.999999999999964473E-01  6.689689907520128651E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250117704E-01  8.891413559588615870E-12  7.500000000161207714E-01  2.198641404539026135E-30
  2.579998933793727467E+00  9.999999999999976685E-01  6.689689907497809315E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250128807E-01  1.658779576148418792E-11  7.500000000084265928E-01  2.187733775765737741E-30
  2.679305861586339432E+00  9.999999999999972244E-01  6.689689897176081610E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250153231E-01  9.878004916038574177E-12  7.500000000151391122E-01  2.176880273010442088E-30
  2.778612826010230741E+00  9.999999999999982236E-01  6.689689900622449055E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250123255E-01  5.585474253112416556E-13  7.500000000244553267E-01  2.166080622201489594E-30
  2.877919795294008320E+00  9.999999999999976685E-01  6.689689886896525778E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250129917E-01  4.414545415205150187E-12  7.500000000205997441E-01  2.155334557421806833E-30
  2.977226739940551870E+00  9.999999999999917843E-01  6.689689869609138610E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250113263E-01  1.417610870166170964E-11  7.500000000108364429E-01  2.144641814843784606E-30
  3.076533668346530526E+00  9.999999999999930056E-01  6.689689862771996074E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250132137E-01  1.270393619594235710E-11  7.500000000123097088E-01  2.134002127950747186E-30
  3.175840635964157777E+00  9.999999999999998890E-01  6.689689873071475124E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250135468E-01  2.613805783425844010E-12  7.500000000223977503E-01  2.123415227159810701E-30
  3.275147615376143406E+00  9.999999999999975575E-01  6.689689885989114099E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250144350E-01  1.302987421498130687E-12  7.500000000237081466E-01  2.112880853234577789E-30
  3.374454584046145733E+00  9.999999999999990008E-01  6.689689886946547385E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250152121E-01  1.058565275434059655E-11  7.500000000144269041E-01  2.102398747095052462E-30
  3.473761523455484834E+00  9.999999999999977796E-01  6.689689869702498342E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250123255E-01  1.389788238311676460E-11  7.500000000111125553E-01  2.091968651296978632E-30
  3.573068485697220353E+00  9.999999999999948930E-01  6.689689871410143650E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250133247E-01  5.497436553942923277E-12  7.500000000195136129E-01  2.081590302268859271E-30
  3.672375477302355140E+00  9.999999999999946709E-01  6.689689855033699229E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250153231E-01  7.381382666795502997E-14  7.500000000249404941E-01  2.071263442431418979E-30
