  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.100000000000000089E+00  1.654556291383126571E-11  1.820011920615491860E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.749999999486495520E-11  2.749999999849435106E-01  0.000000000000000000E+00
  1.368877111031258365E-01  1.099999999999999645E+00  1.654556291441618580E-11  1.820011920464548847E-11  0.000000000000000000E+00  2.750000000124434574E-01  2.746606544553617648E-11  2.749999999849774834E-01  0.000000000000000000E+00
  2.766402374608271653E-01  1.099999999999999423E+00  1.654556291446912536E-11  1.820011920406315332E-11  0.000000000000000000E+00  2.750000000124431798E-01  2.748509980316661416E-11  2.749999999849581656E-01  0.000000000000000000E+00
  4.163928149323069539E-01  1.099999999999998757E+00  1.654556291542203742E-11  1.820011920533370274E-11  0.000000000000000000E+00  2.750000000124432353E-01  2.745772687562972212E-11  2.749999999849854770E-01  0.000000000000000000E+00
  5.561453391163113658E-01  1.099999999999998312E+00  1.654556291478676271E-11  1.820011920469842803E-11  0.000000000000000000E+00  2.750000000124430133E-01  2.732320928858983858E-11  2.749999999851199251E-01  0.000000000000000000E+00
  6.958979174117249089E-01  1.099999999999997424E+00  1.654556291552791654E-11  1.820011920480430715E-11  0.000000000000000000E+00  2.750000000124429578E-01  2.711664713650859126E-11  2.749999999853263155E-01  0.000000000000000000E+00
  8.356504652558388591E-01  1.099999999999996980E+00  1.654556291566026544E-11  1.820011920439402556E-11  0.000000000000000000E+00  2.750000000124428468E-01  2.693529704935814385E-11  2.749999999855075039E-01  0.000000000000000000E+00
  9.754030248257760105E-01  1.099999999999996536E+00  1.654556291499852095E-11  1.820011920480430715E-11  0.000000000000000000E+00  2.750000000124425137E-01  2.685462361635773874E-11  2.749999999855881061E-01  0.000000000000000000E+00
  1.115155605632931923E+00  1.099999999999996092E+00  1.654556291351621329E-11  1.820011920459254891E-11  0.000000000000000000E+00  2.750000000124426247E-01  2.686139943123409263E-11  2.749999999855812227E-01  0.000000000000000000E+00
  1.254908148044504790E+00  1.099999999999995426E+00  1.654556291393972976E-11  1.820011920607485657E-11  0.000000000000000000E+00  2.750000000124424582E-01  2.686573454931603621E-11  2.749999999855767818E-01  0.000000000000000000E+00
  1.394660747492937780E+00  1.099999999999994760E+00  1.654556291499852095E-11  1.820011920575721921E-11  0.000000000000000000E+00  2.750000000124422361E-01  2.678164587224082712E-11  2.749999999856607147E-01  0.000000000000000000E+00
  1.534413295321286119E+00  1.099999999999994316E+00  1.654556291404560888E-11  1.820011920607485657E-11  0.000000000000000000E+00  2.750000000124421806E-01  2.660046248930946219E-11  2.749999999858417921E-01  0.000000000000000000E+00
  1.674165888744931996E+00  1.099999999999993872E+00  1.654556291489264183E-11  1.820011920581015877E-11  0.000000000000000000E+00  2.750000000124421806E-01  2.640011523381069982E-11  2.749999999860420763E-01  0.000000000000000000E+00
  1.813918465031629790E+00  1.099999999999993205E+00  1.654556291531615830E-11  1.820011920550575631E-11  0.000000000000000000E+00  2.750000000124419586E-01  2.627421033000315020E-11  2.749999999861677535E-01  0.000000000000000000E+00
  1.953671037724579396E+00  1.099999999999992983E+00  1.654556291573967478E-11  1.820011920475136759E-11  0.000000000000000000E+00  2.750000000124417365E-01  2.625112811379164209E-11  2.749999999861906241E-01  0.000000000000000000E+00
  2.093423644824534691E+00  1.099999999999991429E+00  1.654556291595143301E-11  1.820011920501606538E-11  0.000000000000000000E+00  2.750000000124415145E-01  2.626931602007568912E-11  2.749999999861721944E-01  0.000000000000000000E+00
  2.233176205207831444E+00  1.099999999999991207E+00  1.654556291637494949E-11  1.820011920395727420E-11  0.000000000000000000E+00  2.750000000124414035E-01  2.623111001155316426E-11  2.749999999862102196E-01  0.000000000000000000E+00
  2.372928824065334563E+00  1.099999999999990763E+00  1.654556291711610332E-11  1.820011920459254891E-11  0.000000000000000000E+00  2.750000000124411259E-01  2.609026777651522119E-11  2.749999999863509403E-01  0.000000000000000000E+00
  2.512681397339076916E+00  1.099999999999990541E+00  1.654556291711610332E-11  1.820011920464548847E-11  0.000000000000000000E+00  2.750000000124410704E-01  2.589001679112740281E-11  2.749999999865510580E-01  0.000000000000000000E+00
  2.652434004226638109E+00  1.099999999999989653E+00  1.654556291712933821E-11  1.820011920434108600E-11  0.000000000000000000E+00  2.750000000124409594E-01  2.572663995840577252E-11  2.749999999867142053E-01  0.000000000000000000E+00
  2.792186608877375242E+00  1.099999999999989431E+00  1.654556291791019670E-11  1.820011920485724671E-11  0.000000000000000000E+00  2.750000000124405153E-01  2.566307541716864405E-11  2.749999999867775990E-01  0.000000000000000000E+00
  2.931939195012390975E+00  1.099999999999988542E+00  1.654556291753961979E-11  1.820011920469842803E-11  0.000000000000000000E+00  2.750000000124403488E-01  2.567469306983413680E-11  2.749999999867658307E-01  0.000000000000000000E+00
  3.071691826469106434E+00  1.099999999999988098E+00  1.654556291732786155E-11  1.820011920565134010E-11  0.000000000000000000E+00  2.750000000124401822E-01  2.567182440546956386E-11  2.749999999867683842E-01  0.000000000000000000E+00
  3.211444406629447190E+00  1.099999999999987654E+00  1.654556291679846596E-11  1.820011920565134010E-11  0.000000000000000000E+00  2.750000000124399602E-01  2.557755430857583444E-11  2.749999999868624201E-01  0.000000000000000000E+00
  3.351197042698953688E+00  1.099999999999986544E+00  1.654556291573967478E-11  1.820011920459254891E-11  0.000000000000000000E+00  2.750000000124397936E-01  2.539701140555100981E-11  2.749999999870428313E-01  0.000000000000000000E+00
  3.490949642634261885E+00  1.099999999999985878E+00  1.654556291616319125E-11  1.820011920464548847E-11  0.000000000000000000E+00  2.750000000124395716E-01  2.521014645655580858E-11  2.749999999872294598E-01  0.000000000000000000E+00
  3.630702262158378879E+00  1.099999999999985434E+00  1.654556291775137803E-11  1.820011920475136759E-11  0.000000000000000000E+00  2.750000000124393496E-01  2.510295493585655308E-11  2.749999999873363743E-01  0.000000000000000000E+00
  3.770454894439623228E+00  1.099999999999985434E+00  1.654556291817489450E-11  1.820011920374551596E-11  0.000000000000000000E+00  2.750000000124390720E-01  2.509091269591880487E-11  2.749999999873483647E-01  0.000000000000000000E+00
  3.910207495210181516E+00  1.099999999999984102E+00  1.654556291785725714E-11  1.820011920427491156E-11  0.000000000000000000E+00  2.750000000124389610E-01  2.510604013600654479E-11  2.749999999873328216E-01  0.000000000000000000E+00
  4.049960148931507575E+00  1.099999999999983213E+00  1.654556291902192745E-11  1.820011920268672478E-11  0.000000000000000000E+00  2.750000000124386279E-01  2.505796381990529623E-11  2.749999999873806722E-01  0.000000000000000000E+00
