  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.000000000000000000E+00  6.689583367702387449E-13  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250116594E-01  2.500034025842554724E-11  2.500000000000111022E-01  0.000000000000000000E+00
  7.696502846773729811E-02  1.000000000000002442E+00  6.689583310527663510E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250153231E-01  3.569638690059729968E-12  2.500000000178714266E-01  5.000000000035761394E-01
  1.554737734540651006E-01  9.999999999999982236E-01  6.689583380407881658E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250151011E-01  1.341775810623282256E-11  2.500000000096651576E-01  5.000000000019317881E-01
  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.000000000000000000E+00  6.689583367702387449E-13  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250116594E-01  2.500034025842554724E-11  2.500000000000111022E-01  0.000000000000000000E+00
  7.696502846773729811E-02  1.000000000000002442E+00  6.689583310527663510E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250153231E-01  3.569638690059729968E-12  2.500000000178714266E-01  5.000000000035761394E-01
  1.554737734540651006E-01  9.999999999999981126E-01  6.689583380407881658E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250151011E-01  1.341775810623282256E-11  2.500000000096651576E-01  5.000000000019317881E-01
  2.339826850886006504E-01  9.999999999999994449E-01  6.689583308410081142E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250144350E-01  2.006663016132208288E-11  2.500000000041266435E-01  5.000000000008228973E-01
  3.124914618271087963E-01  1.000000000000001776E+00  6.689583293057608973E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250153231E-01  2.603043054837793507E-13  2.500000000206324402E-01  5.000000000041233683E-01
  3.910002695982871534E-01  9.999999999999982236E-01  6.689583177119974317E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250156562E-01  2.323985966008855334E-11  2.500000000014852009E-01  5.000000000002899903E-01
  4.695091644893745753E-01  9.999999999999988898E-01  6.689583354996893241E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250148791E-01  8.628905726752056778E-12  2.500000000136621270E-01  5.000000000027251534E-01
  5.480179025566143114E-01  1.000000000000002442E+00  6.689583321115575350E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250138799E-01  7.514705732905224509E-12  2.500000000145914392E-01  5.000000000029082292E-01
  6.265267914499919044E-01  1.000000000000001554E+00  6.689583316880410614E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250159893E-01  2.376718664777010395E-11  2.500000000010492163E-01  5.000000000001991740E-01
  7.050356081556086174E-01  9.999999999999984457E-01  6.689583365055409489E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250155452E-01  5.441266038590559314E-13  2.500000000204022910E-01  5.000000000040674131E-01
  7.835443786281721668E-01  1.000000000000000444E+00  6.689583282999092724E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250148791E-01  1.903986176091244999E-11  2.500000000049917293E-01  5.000000000009842127E-01
  8.620532930263355986E-01  1.000000000000000000E+00  6.689583295704586933E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250142129E-01  1.455304784147651856E-11  2.500000000087304053E-01  5.000000000017297275E-01
  9.405620426773693143E-01  9.999999999999990008E-01  6.689583340173816664E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250142129E-01  2.769258976677170155E-12  2.500000000185522153E-01  5.000000000036930459E-01
  1.019070894035537078E+00  1.000000000000000888E+00  6.689583465111176384E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250135468E-01  2.487132687360659954E-11  2.500000000001360578E-01  5.000000000000064393E-01
  1.097579753925072010E+00  1.000000000000001554E+00  6.689583308410081142E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250148791E-01  3.556698983211141026E-12  2.500000000178996817E-01  5.000000000035571546E-01
  1.176088500148514182E+00  9.999999999999988898E-01  6.689583287234257460E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250143239E-01  1.335112798307130563E-11  2.500000000097397646E-01  5.000000000019242385E-01
  1.254597412636881737E+00  9.999999999999982236E-01  6.689583282999092724E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250148791E-01  1.997833700668221193E-11  2.500000000042195136E-01  5.000000000008177903E-01
  1.333106190569258276E+00  1.000000000000000888E+00  6.689583356585080017E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250135468E-01  2.581520515616974455E-13  2.500000000206532569E-01  5.000000000041029402E-01
  1.411614999415955474E+00  1.000000000000000666E+00  6.689583363467222713E-13  0.000000000000000000E+00  0.000000000000000000E+00  7.500000000250165444E-01  2.313052144209631904E-11  2.500000000015955015E-01  5.000000000002891021E-01
