  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.100000000000004530E+00  1.654556293517526555E-11  1.820011921115615599E-11  0.000000000000000000E+00  2.750000000124425692E-01  2.749999999492660601E-11  2.749999999849428445E-01  0.000000000000000000E+00
  3.429180982538965194E-02  1.099999999999999201E+00  1.654556291616319125E-11  1.820011920083384021E-11  0.000000000000000000E+00  2.750000000124433464E-01  2.759092770240873473E-11  2.749999999848534715E-01  0.000000000000000000E+00
  6.922995040056760530E-02  1.100000000000000311E+00  1.654556291552791654E-11  1.820011920808655982E-11  0.000000000000000000E+00  2.750000000124432908E-01  2.773163817199245906E-11  2.749999999847116405E-01  0.000000000000000000E+00
  1.041680850094952593E-01  1.100000000000000533E+00  1.654556291161038916E-11  1.820011920681601040E-11  0.000000000000000000E+00  2.750000000124437904E-01  2.770816795183929859E-11  2.749999999847351773E-01  0.000000000000000000E+00
  1.391062134243581938E-01  1.099999999999999423E+00  1.654556291198096607E-11  1.820011920464548847E-11  0.000000000000000000E+00  2.750000000124437349E-01  2.755554107465383637E-11  2.749999999848872778E-01  0.000000000000000000E+00
  1.740443384086881595E-01  1.099999999999999423E+00  1.654556291341033417E-11  1.820011920448666979E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.750468063597580002E-11  2.749999999849389587E-01  0.000000000000000000E+00
  2.089824645672023751E-01  1.100000000000000533E+00  1.654556291690434508E-11  1.820011920618073569E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.763214674996793634E-11  2.749999999848111165E-01  0.000000000000000000E+00
  2.439205958491244830E-01  1.100000000000000089E+00  1.654556291288093858E-11  1.820011920893359277E-11  0.000000000000000000E+00  2.750000000124434574E-01  2.774401737023486700E-11  2.749999999846997056E-01  0.000000000000000000E+00
  2.788587335772207965E-01  1.100000000000001199E+00  1.654556291203390563E-11  1.820011920586309833E-11  0.000000000000000000E+00  2.750000000124431243E-01  2.767003109505256976E-11  2.749999999847734244E-01  0.000000000000000000E+00
  3.137968762415651591E-01  1.100000000000000311E+00  1.654556291436324624E-11  1.820011920745128511E-11  0.000000000000000000E+00  2.750000000124440680E-01  2.752183413685969277E-11  2.749999999849211396E-01  0.000000000000000000E+00
