  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.100000000000000089E+00  1.654556291383126571E-11  1.820011920615491860E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.749999999486495520E-11  2.749999999849435106E-01  0.000000000000000000E+00
  1.368877338946310196E-01  1.100000000000000533E+00  1.654556291404560888E-11  1.820011920671013128E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.739039148065369792E-11  2.749999999850530341E-01  0.000000000000000000E+00
  2.766402973763458228E-01  1.100000000000000755E+00  1.654556291341033417E-11  1.820011920702776863E-11  0.000000000000000000E+00  2.750000000124434019E-01  2.731948222193302745E-11  2.749999999851239774E-01  0.000000000000000000E+00
  4.163929261099088563E-01  1.100000000000000311E+00  1.654556291341033417E-11  1.820011920723952687E-11  0.000000000000000000E+00  2.750000000124435684E-01  2.721759416610735174E-11  2.749999999852258958E-01  0.000000000000000000E+00
  5.561455092920708498E-01  1.099999999999999645E+00  1.654556291341033417E-11  1.820011920692188952E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.701839848399042049E-11  2.749999999854251254E-01  0.000000000000000000E+00
  6.958981485426143365E-01  1.100000000000000311E+00  1.654556291468088359E-11  1.820011920591603789E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.672844611716096267E-11  2.749999999857150601E-01  0.000000000000000000E+00
  8.356507717612274844E-01  1.100000000000000089E+00  1.654556291423089734E-11  1.820011920522782362E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.641240671816183183E-11  2.749999999860311406E-01  0.000000000000000000E+00
  9.754034013922715518E-01  1.100000000000000533E+00  1.654556291528968852E-11  1.820011920676307084E-11  0.000000000000000000E+00  2.750000000124432908E-01  2.616648702339738826E-11  2.749999999862771105E-01  0.000000000000000000E+00
  1.115156068339778095E+00  1.100000000000000533E+00  1.654556291552791654E-11  1.820011920649837304E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.602660361829003957E-11  2.749999999864169986E-01  0.000000000000000000E+00
  1.254908693997674796E+00  1.100000000000000533E+00  1.654556291446912536E-11  1.820011920575721921E-11  0.000000000000000000E+00  2.750000000124434574E-01  2.594790456126777225E-11  2.749999999864957134E-01  0.000000000000000000E+00
  1.394661383563579493E+00  1.100000000000000311E+00  1.654556291446912536E-11  1.820011920713364775E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.583074993986144872E-11  2.749999999866128420E-01  0.000000000000000000E+00
  1.534414027911956468E+00  1.100000000000000311E+00  1.654556291468088359E-11  1.820011920618073569E-11  0.000000000000000000E+00  2.750000000124435684E-01  2.559230462142124888E-11  2.749999999868511513E-01  0.000000000000000000E+00
  1.674166713921872329E+00  1.100000000000000533E+00  1.654556291478676271E-11  1.820011920612779613E-11  0.000000000000000000E+00  2.750000000124435684E-01  2.524602820575137850E-11  2.749999999871973744E-01  0.000000000000000000E+00
  1.813919399399133825E+00  1.099999999999999867E+00  1.654556291328460272E-11  1.820011920618735313E-11  0.000000000000000000E+00  2.750000000124435129E-01  2.489301286725922688E-11  2.749999999875505363E-01  0.000000000000000000E+00
  1.953672073248919450E+00  1.100000000000000311E+00  1.654556291473382315E-11  1.820011920612779613E-11  0.000000000000000000E+00  2.750000000124436794E-01  2.464811878292175756E-11  2.749999999877954515E-01  0.000000000000000000E+00
  2.093424796401863741E+00  1.099999999999999867E+00  1.654556291499852095E-11  1.820011920671013128E-11  0.000000000000000000E+00  2.750000000124435684E-01  2.454584200550819801E-11  2.749999999878977586E-01  0.000000000000000000E+00
  2.233177470202365456E+00  1.100000000000000311E+00  1.654556291521027918E-11  1.820011920533370274E-11  0.000000000000000000E+00  2.750000000124435684E-01  2.449963653916088822E-11  2.749999999879440549E-01  0.000000000000000000E+00
