  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.000000000000002665E+00  2.236677525709848983E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033956743817721E-11  2.500000000000032196E-01
  1.100571504305705977E-03  1.000000000000002665E+00  2.236677525773376454E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033956328123274E-11  2.500000000000032196E-01
  2.847476175372663267E-03  1.000000000000002442E+00  2.236677525752200630E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033955677507594E-11  2.500000000000032196E-01
  4.594380849762279978E-03  1.000000000000002665E+00  2.236677525752200630E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033955032958121E-11  2.500000000000032196E-01
  6.341285520828542077E-03  1.000000000000002665E+00  2.236677525752200630E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033954391305396E-11  2.500000000000032196E-01
  8.088190195217096271E-03  1.000000000000002442E+00  2.236677525794552278E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033953750906689E-11  2.500000000000032196E-01
  9.835094866282017428E-03  1.000000000000002220E+00  2.236677525688673159E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033953111152602E-11  2.500000000000032196E-01
  1.158199954066888721E-02  1.000000000000002220E+00  2.236677525603969865E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033952471713231E-11  2.500000000000032196E-01
  1.332890421173187068E-02  1.000000000000002220E+00  2.236677525752200630E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033951832674202E-11  2.500000000000032196E-01
  1.507580888611648184E-02  1.000000000000002665E+00  2.236677525625145688E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033951193355677E-11  2.500000000000032196E-01
  1.682271355717697078E-02  1.000000000000002665E+00  2.236677525688673159E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033950553499162E-11  2.500000000000032196E-01
  1.856961823155882374E-02  1.000000000000002665E+00  2.236677525603969865E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033949913855581E-11  2.500000000000032196E-01
  2.031652290261636712E-02  1.000000000000002665E+00  2.236677525794552278E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033949273836537E-11  2.500000000000032196E-01
  2.206342757699504900E-02  1.000000000000002665E+00  2.236677525794552278E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033948633179983E-11  2.500000000000032752E-01
  2.381033224804927212E-02  1.000000000000002442E+00  2.236677525773376454E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033947992135687E-11  2.500000000000032196E-01
  2.555723692242445680E-02  1.000000000000002665E+00  2.236677525794552278E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033947350418339E-11  2.500000000000032196E-01
  2.730414159347506822E-02  1.000000000000002442E+00  2.236677525794552278E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033946708194019E-11  2.500000000000032752E-01
  2.905104626784654406E-02  1.000000000000002442E+00  2.236677525783964366E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033946065507964E-11  2.500000000000032752E-01
  3.079795093889337032E-02  1.000000000000002442E+00  2.236677525688673159E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033945422563092E-11  2.500000000000032196E-01
  3.254485561326101589E-02  1.000000000000002442E+00  2.236677525603969865E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.500033944779312551E-11  2.500000000000032752E-01
  3.429176028430403617E-02  1.000000000000002665E+00  2.236677525678085248E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.500033944136282376E-11  2.500000000000033307E-01
  3.603866495866786535E-02  1.000000000000002442E+00  2.236677525699261071E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033943493188870E-11  2.500000000000033307E-01
