  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.000000000000002665E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033946516958908E-11  2.500000000000032752E-01  0.000000000000000000E+00
  5.677547483619321692E-04  1.000000000000002665E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033872724010380E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.441207084435051087E-03  1.000000000000002665E+00  2.236677472960872193E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033758825161708E-11  2.500000000000032752E-01  0.000000000000000000E+00
  2.314659420734305195E-03  1.000000000000002442E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033646189630442E-11  2.500000000000032196E-01  0.000000000000000000E+00
  3.188111757501649497E-03  1.000000000000002665E+00  2.236677473024399664E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033531370066417E-11  2.500000000000032196E-01  0.000000000000000000E+00
  4.061564094318696229E-03  1.000000000000002665E+00  2.236677472960872193E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033417836317495E-11  2.500000000000032752E-01  0.000000000000000000E+00
  4.935016431536115404E-03  1.000000000000002442E+00  2.236677472833817251E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033303086258937E-11  2.500000000000032196E-01  0.000000000000000000E+00
  5.808468768792226719E-03  1.000000000000002665E+00  2.236677472833817251E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033188674289451E-11  2.500000000000031641E-01  0.000000000000000000E+00
  6.681921106355927058E-03  1.000000000000002665E+00  2.236677472833817251E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033074027566107E-11  2.500000000000032196E-01  0.000000000000000000E+00
  7.555373443988001522E-03  1.000000000000002665E+00  2.236677472960872193E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032958929596999E-11  2.500000000000032196E-01  0.000000000000000000E+00
  8.428825781849533932E-03  1.000000000000002665E+00  2.236677472918520545E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032844320080304E-11  2.500000000000032196E-01  0.000000000000000000E+00
  9.302278119808960258E-03  1.000000000000002665E+00  2.236677472918520545E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.500032728726584449E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.017573045794087881E-02  1.000000000000002665E+00  2.236677472833817251E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032614053116999E-11  2.500000000000031641E-01  0.000000000000000000E+00
  1.104918279619167450E-02  1.000000000000002442E+00  2.236677472876168898E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032498183067846E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.192263513457420335E-02  1.000000000000002665E+00  2.236677472897344722E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032383288656577E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.279608747308990518E-02  1.000000000000002665E+00  2.236677472770289780E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032267275580465E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.366953981170622792E-02  1.000000000000002665E+00  2.236677472876168898E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032152071691848E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.454299215046616148E-02  1.000000000000002665E+00  2.236677472918520545E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500032035993308211E-11  2.500000000000032752E-01  0.000000000000000000E+00
  1.541644448930221817E-02  1.000000000000002665E+00  2.236677472918520545E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500031920435715226E-11  2.500000000000033307E-01  0.000000000000000000E+00
  1.628989682828980295E-02  1.000000000000002665E+00  2.236677472749113956E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500031804335943800E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.716334916733356850E-02  1.000000000000002665E+00  2.236677472770289780E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500031688406724738E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.803680150653505163E-02  1.000000000000002665E+00  2.236677472812641427E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500031572308911080E-11  2.500000000000032752E-01  0.000000000000000000E+00
  1.891025384577607951E-02  1.000000000000002665E+00  2.236677472876168898E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500031456006639378E-11  2.500000000000032196E-01  0.000000000000000000E+00
  1.978370618517986956E-02  1.000000000000002665E+00  2.236677472833817251E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500031339920424344E-11  2.500000000000033307E-01  0.000000000000000000E+00
  2.065715852461027374E-02  1.000000000000002665E+00  2.236677472812641427E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.500031223252129098E-11  2.500000000000032196E-01  0.000000000000000000E+00
