  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.000000000000002665E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033946516958908E-11  2.500000000000032752E-01
  5.677547484393784651E-04  1.000000000000002665E+00  2.236677472960872193E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499544565351174076E-11  2.500000000000081601E-01
  1.441207085729987901E-03  1.000000000000002665E+00  2.236677472876168898E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498791872545288996E-11  2.500000000000156541E-01
  2.314659425190442044E-03  1.000000000000002665E+00  2.236677473003223840E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498039406407733798E-11  2.500000000000231482E-01
  3.188111766008984525E-03  1.000000000000002442E+00  2.236677472770289780E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.497287166865102666E-11  2.500000000000307532E-01
  4.061564108996772691E-03  1.000000000000002665E+00  2.236677472897344722E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.496535153846446444E-11  2.500000000000381917E-01
  4.935016453342109914E-03  1.000000000000002442E+00  2.236677472918520545E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.495783367283314969E-11  2.500000000000457412E-01
  5.808468799856085669E-03  1.000000000000002665E+00  2.236677472982048017E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.495031807106388565E-11  2.500000000000531797E-01
  6.681921147727066211E-03  1.000000000000002665E+00  2.236677473003223840E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.494280473248104994E-11  2.500000000000607292E-01
  7.555373497766085938E-03  1.000000000000002665E+00  2.236677472876168898E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.493529365639495811E-11  2.500000000000682232E-01
