  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.000000000000002665E+00  2.236677736811635263E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033997694417581E-11  2.500000000000032752E-01  0.000000000000000000E+00
  2.131266934157050909E-03  1.000000000000002665E+00  2.236677736832811086E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500022210519917253E-11  2.500000000000033862E-01  0.000000000000000000E+00
  5.625076280380870986E-03  1.000000000000002665E+00  2.236677736832811086E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500002887828462012E-11  2.500000000000034972E-01  0.000000000000000000E+00
  9.118885653874881508E-03  1.000000000000002665E+00  2.236677736748107792E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.499983565302632887E-11  2.500000000000036637E-01  0.000000000000000000E+00
  1.261269500045552466E-02  1.000000000000002442E+00  2.236677736705756144E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.499964242934808507E-11  2.500000000000038858E-01  0.000000000000000000E+00
  1.610650437430363041E-02  1.000000000000002220E+00  2.236677736642228673E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.499944920719522370E-11  2.500000000000040523E-01  0.000000000000000000E+00
  1.960031372123651611E-02  1.000000000000002665E+00  2.236677736663404497E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.499925598655555679E-11  2.500000000000042188E-01  0.000000000000000000E+00
  2.309412309543479314E-02  1.000000000000002665E+00  2.236677736684580320E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.499906276740495716E-11  2.500000000000043299E-01  0.000000000000000000E+00
  2.658793244271655948E-02  1.000000000000002665E+00  2.236677736779871527E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.499886954973322398E-11  2.500000000000045519E-01  0.000000000000000000E+00
  3.008174181726247509E-02  1.000000000000002665E+00  2.236677736801047351E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.499867633354677760E-11  2.500000000000046629E-01  0.000000000000000000E+00
  3.357555116489133185E-02  1.000000000000002665E+00  2.236677736716344056E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.499848311885054234E-11  2.500000000000048850E-01  0.000000000000000000E+00
  3.706936053978408113E-02  1.000000000000002665E+00  2.236677736801047351E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033327E-01  2.499828990563706386E-11  2.500000000000050515E-01  0.000000000000000000E+00
  4.056316988776002136E-02  1.000000000000002665E+00  2.236677736779871527E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033327E-01  2.499809669391382881E-11  2.500000000000052180E-01  0.000000000000000000E+00
  4.405697926300051331E-02  1.000000000000002665E+00  2.236677736763989659E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.499790348369197503E-11  2.500000000000054401E-01  0.000000000000000000E+00
  4.755078861132513296E-02  1.000000000000002442E+00  2.236677736748107792E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499771027497696645E-11  2.500000000000055511E-01  0.000000000000000000E+00
  5.104459798691578926E-02  1.000000000000002665E+00  2.236677736713697078E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499751706778618355E-11  2.500000000000056621E-01  0.000000000000000000E+00
  5.453840733559202347E-02  1.000000000000002442E+00  2.236677736760680937E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499732386211781687E-11  2.500000000000058842E-01  0.000000000000000000E+00
  5.803221671153625111E-02  1.000000000000002442E+00  2.236677736726931968E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499713065797666472E-11  2.500000000000061062E-01  0.000000000000000000E+00
  6.152602606056787465E-02  1.000000000000002442E+00  2.236677736750754769E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499693745536850442E-11  2.500000000000062728E-01  0.000000000000000000E+00
  6.501983543686964961E-02  1.000000000000002442E+00  2.236677736721638012E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.499674425428240814E-11  2.500000000000064393E-01  0.000000000000000000E+00
  6.851364478626070786E-02  1.000000000000002442E+00  2.236677736742813836E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499655105473634122E-11  2.500000000000066613E-01  0.000000000000000000E+00
  7.200745416292397838E-02  1.000000000000002665E+00  2.236677736737519880E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.499635785674087929E-11  2.500000000000068279E-01  0.000000000000000000E+00
  7.550126351267813507E-02  1.000000000000002442E+00  2.236677736726931968E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499616466030259779E-11  2.500000000000069944E-01  0.000000000000000000E+00
  7.899507288970604446E-02  1.000000000000002665E+00  2.236677736621052849E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499597146539172144E-11  2.500000000000072164E-01  0.000000000000000000E+00
  8.248888223982610290E-02  1.000000000000002665E+00  2.236677736716344056E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499577827204254270E-11  2.500000000000074385E-01  0.000000000000000000E+00
  8.598269161722082998E-02  1.000000000000002665E+00  2.236677736642228673E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.499558508021792569E-11  2.500000000000075495E-01  0.000000000000000000E+00
  8.947650096770834449E-02  1.000000000000002887E+00  2.236677736451646260E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.499539188991051948E-11  2.500000000000077716E-01  0.000000000000000000E+00
  9.297031034547083295E-02  1.000000000000003109E+00  2.236677736578701202E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031107E-01  2.499519870110802299E-11  2.500000000000079381E-01  0.000000000000000000E+00
  9.646411969632606720E-02  1.000000000000002665E+00  2.236677736621052849E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031107E-01  2.499500551379707532E-11  2.500000000000081046E-01  0.000000000000000000E+00
  9.995792907445578968E-02  1.000000000000003109E+00  2.236677736621052849E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250030552E-01  2.499481232797299449E-11  2.500000000000082712E-01  0.000000000000000000E+00
  1.034517384256776196E-01  1.000000000000003109E+00  2.236677736557525378E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250030552E-01  2.499461914363018088E-11  2.500000000000084377E-01  0.000000000000000000E+00
  1.069455478041728552E-01  1.000000000000003331E+00  2.236677736621052849E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250030552E-01  2.499442596077193998E-11  2.500000000000086597E-01  0.000000000000000000E+00
