  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.000000000000002442E+00  2.236677459768334039E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500033943960917824E-11  2.500000000000033307E-01
  2.926118473331931606E-04  1.000000000000002665E+00  2.236677459831861510E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033443656032010E-11  2.500000000000032196E-01
  7.293380150854171301E-04  1.000000000000002665E+00  2.236677459789509863E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500032698513452299E-11  2.500000000000032752E-01
  1.166064182965937833E-03  1.000000000000002665E+00  2.236677459853037334E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.500031953580688567E-11  2.500000000000032752E-01
  1.602790350921990022E-03  1.000000000000002442E+00  2.236677459789509863E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500031209059284338E-11  2.500000000000032196E-01
  2.039516518973018104E-03  1.000000000000002665E+00  2.236677459789509863E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500030464526016529E-11  2.500000000000032752E-01
  2.476242687097133556E-03  1.000000000000002887E+00  2.236677459831861510E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500029720204310179E-11  2.500000000000032196E-01
  2.912968855299554859E-03  1.000000000000002665E+00  2.236677459853037334E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500028975867318759E-11  2.500000000000032752E-01
  3.349695023573898665E-03  1.000000000000002887E+00  2.236677459747158216E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500028231648640662E-11  2.500000000000033307E-01
  3.786421191915412699E-03  1.000000000000002665E+00  2.236677459725982392E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500027487430726415E-11  2.500000000000033307E-01
  4.223147360328287185E-03  1.000000000000002665E+00  2.236677459747158216E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.500026743273620283E-11  2.500000000000033307E-01
  4.659873528800195612E-03  1.000000000000002665E+00  2.236677459831861510E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500025999135482759E-11  2.500000000000033862E-01
  5.096599697342857338E-03  1.000000000000002665E+00  2.236677459831861510E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500025255017408566E-11  2.500000000000033307E-01
  5.533325865938525275E-03  1.000000000000002665E+00  2.236677459704806568E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500024510935542911E-11  2.500000000000033307E-01
  5.970052034604050525E-03  1.000000000000002887E+00  2.236677459853037334E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.500023766842751687E-11  2.500000000000033307E-01
  6.406778203318051756E-03  1.000000000000002665E+00  2.236677459620103274E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500023022800780049E-11  2.500000000000033307E-01
  6.843504372100897223E-03  1.000000000000002887E+00  2.236677459641279097E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500022278725103062E-11  2.500000000000033862E-01
  7.280230540928675498E-03  1.000000000000002887E+00  2.236677459704806568E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500021534711131164E-11  2.500000000000033307E-01
  7.716956709824227684E-03  1.000000000000002887E+00  2.236677459768334039E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500020790647479316E-11  2.500000000000033307E-01
  8.153682878761886813E-03  1.000000000000002887E+00  2.236677459810685687E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500020046652983321E-11  2.500000000000033862E-01
  8.590409047766232181E-03  1.000000000000002887E+00  2.236677459620103274E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500019302597395837E-11  2.500000000000033307E-01
  9.027135216810372106E-03  1.000000000000002665E+00  2.236677459725982392E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500018558616190955E-11  2.500000000000033307E-01
  9.463861385920107130E-03  1.000000000000003109E+00  2.236677459768334039E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500017814565490299E-11  2.500000000000033307E-01
  9.900587555067723311E-03  1.000000000000002665E+00  2.236677459704806568E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500017070592770803E-11  2.500000000000034417E-01
  1.033731372427986600E-02  1.000000000000002887E+00  2.236677459641279097E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500016326544445707E-11  2.500000000000034972E-01
  1.077403989352828349E-02  1.000000000000002665E+00  2.236677459747158216E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500015582576554231E-11  2.500000000000034417E-01
  1.121076606284016584E-02  1.000000000000002887E+00  2.236677459577751626E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500014838528621400E-11  2.500000000000034417E-01
  1.164749223218696297E-02  1.000000000000003109E+00  2.236677459704806568E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500014094562652473E-11  2.500000000000034972E-01
  1.208421840159619801E-02  1.000000000000002665E+00  2.236677459831861510E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500013350513425879E-11  2.500000000000034417E-01
  1.252094457103920117E-02  1.000000000000002665E+00  2.236677459577751626E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500012606547121557E-11  2.500000000000033862E-01
  1.295767074054361874E-02  1.000000000000002887E+00  2.236677459789509863E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.500011862495227951E-11  2.500000000000034417E-01
  1.339439691008081218E-02  1.000000000000002887E+00  2.236677459768334039E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500011118526502510E-11  2.500000000000035527E-01
  1.383112307967843818E-02  1.000000000000002887E+00  2.236677459598927450E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500010374470663641E-11  2.500000000000034417E-01
