  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.000000000000002665E+00  2.236681987811218601E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500034831448640601E-11  2.500000000000032196E-01  0.000000000000000000E+00
  7.966060421668938116E-03  1.000000000000002442E+00  2.236681987709339999E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.494638127475916211E-11  2.500000000000572320E-01  0.000000000000000000E+00
  2.194130140808169330E-02  1.000000000000002665E+00  2.236681987776255680E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.485388898229526796E-11  2.500000000001496581E-01  0.000000000000000000E+00
  3.591654350163497184E-02  1.000000000000002665E+00  2.236681987854278199E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.476940289764179846E-11  2.500000000002341460E-01  0.000000000000000000E+00
  4.989178760162880227E-02  1.000000000000002442E+00  2.236681987825417350E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.466790705045732987E-11  2.500000000003356204E-01  0.000000000000000000E+00
  6.386703205033679442E-02  1.000000000000002442E+00  2.236681987768252061E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.457924319388308340E-11  2.500000000004243272E-01  0.000000000000000000E+00
  7.784227829374282259E-02  1.000000000000002665E+00  2.236681987786752472E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.447803002866970446E-11  2.500000000005255241E-01  0.000000000000000000E+00
  9.181752473195438358E-02  1.000000000000002220E+00  2.236681987714514079E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.438513601994408324E-11  2.500000000006183387E-01  0.000000000000000000E+00
  1.057927727083704528E-01  1.000000000000002220E+00  2.236681987761395186E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.428493495193289454E-11  2.500000000007185363E-01  0.000000000000000000E+00
  1.197680208844204564E-01  1.000000000000002442E+00  2.236681987688169022E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.418873063775648459E-11  2.500000000008147372E-01  0.000000000000000000E+00
  1.337432703742447437E-01  1.000000000000002220E+00  2.236681987612426097E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.408947709159198332E-11  2.500000000009139356E-01  0.000000000000000000E+00
  1.477185201075656151E-01  1.000000000000002442E+00  2.236681987686088469E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.399070554390886929E-11  2.500000000010126899E-01  0.000000000000000000E+00
  1.616937709707607085E-01  1.000000000000002665E+00  2.236681987718974069E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.389230314511449448E-11  2.500000000011111112E-01  0.000000000000000000E+00
  1.756690221277939778E-01  1.000000000000002442E+00  2.236681987591287755E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.379152564885033811E-11  2.500000000012118639E-01  0.000000000000000000E+00
  1.896442742685381655E-01  1.000000000000002665E+00  2.236681987636985606E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033327E-01  2.369378541443620680E-11  2.500000000013095081E-01  0.000000000000000000E+00
  2.036195267489141758E-01  1.000000000000002442E+00  2.236681987659294280E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.359141779781144530E-11  2.500000000014118151E-01  0.000000000000000000E+00
  2.175947800963628220E-01  1.000000000000002220E+00  2.236681987627093366E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.349415113944076631E-11  2.500000000015091262E-01  0.000000000000000000E+00
  2.315700338202618669E-01  1.000000000000002220E+00  2.236681987720534726E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.339054041606204898E-11  2.500000000016127100E-01  0.000000000000000000E+00
  2.455452883191715230E-01  1.000000000000001998E+00  2.236681987639090070E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.329360463869978496E-11  2.500000000017096324E-01  0.000000000000000000E+00
  2.595205432214300334E-01  1.000000000000002220E+00  2.236681987723361680E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.318911717372152575E-11  2.500000000018141599E-01  0.000000000000000000E+00
  2.734957988256616068E-01  1.000000000000001776E+00  2.236681987586072963E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033327E-01  2.309236360284055319E-11  2.500000000019109714E-01  0.000000000000000000E+00
  2.874710548519037179E-01  1.000000000000001776E+00  2.236681987636774611E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.298734942065005129E-11  2.500000000020160540E-01  0.000000000000000000E+00
  3.014463115223468548E-01  1.000000000000001776E+00  2.236681987552345643E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.289065598446280992E-11  2.500000000021128654E-01  0.000000000000000000E+00
  3.154215686270178121E-01  1.000000000000001554E+00  2.236681987599915960E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.278537808445986174E-11  2.500000000022180036E-01  0.000000000000000000E+00
  3.293968263289430709E-01  1.000000000000001776E+00  2.236681987642295395E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.268871134153748889E-11  2.500000000023147595E-01  0.000000000000000000E+00
  3.433720844726187993E-01  1.000000000000001776E+00  2.236681987640180915E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.258337611468585024E-11  2.500000000024201752E-01  0.000000000000000000E+00
  3.573473431752580143E-01  1.000000000000001776E+00  2.236681987740553789E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.248675685037129908E-11  2.500000000025167091E-01  0.000000000000000000E+00
  3.713226023236303464E-01  1.000000000000001776E+00  2.236681987698199557E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.238152471217321886E-11  2.500000000026218472E-01  0.000000000000000000E+00
  3.852978619993509546E-01  1.000000000000001776E+00  2.236681987791257699E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033327E-01  2.228500404763111424E-11  2.500000000027183256E-01  0.000000000000000000E+00
  3.992731221221593740E-01  1.000000000000001776E+00  2.236681987830502249E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.218000641382046427E-11  2.500000000028232972E-01  0.000000000000000000E+00
  4.132483827465646131E-01  1.000000000000001554E+00  2.236681987806460051E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.208364745182058258E-11  2.500000000029196090E-01  0.000000000000000000E+00
  4.272236438172982154E-01  1.000000000000001554E+00  2.236681987602938400E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.197898623471965662E-11  2.500000000030242475E-01  0.000000000000000000E+00
  4.411989053681240058E-01  1.000000000000001776E+00  2.236681987593996125E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.188285938509607215E-11  2.500000000031203928E-01  0.000000000000000000E+00
  4.551741673629530749E-01  1.000000000000001554E+00  2.236681987737141023E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.177862054045856682E-11  2.500000000032245873E-01  0.000000000000000000E+00
  4.691494298201024371E-01  1.000000000000001776E+00  2.236681987759224160E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.168279995015085588E-11  2.500000000033203440E-01  0.000000000000000000E+00
  4.831246927177558215E-01  1.000000000000001554E+00  2.236681987726261659E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250030552E-01  2.157904977415468573E-11  2.500000000034240388E-01  0.000000000000000000E+00
  4.970999560627296643E-01  1.000000000000001554E+00  2.236681987717604697E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.148359820195276586E-11  2.500000000035194625E-01  0.000000000000000000E+00
  5.110752198438857086E-01  1.000000000000001554E+00  2.236681987695486340E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250030552E-01  2.138039605734891066E-11  2.500000000036227132E-01  0.000000000000000000E+00
  5.250504840597480793E-01  1.000000000000001332E+00  2.236681987753465885E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029997E-01  2.128538336717029591E-11  2.500000000037176373E-01  0.000000000000000000E+00
  5.390257487069933795E-01  1.000000000000001554E+00  2.236681987714166727E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029997E-01  2.118277476439111274E-11  2.500000000038202774E-01  0.000000000000000000E+00
  5.530010137787489954E-01  1.000000000000001554E+00  2.236681987749451474E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029442E-01  2.108825098179166425E-11  2.500000000039147574E-01  0.000000000000000000E+00
  5.669762792765782322E-01  1.000000000000001554E+00  2.236681987820462344E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250028331E-01  2.098627440898132162E-11  2.500000000040166204E-01  0.000000000000000000E+00
  5.809515451903594085E-01  1.000000000000001332E+00  2.236681987848096316E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250028886E-01  2.089229211125263227E-11  2.500000000041106563E-01  0.000000000000000000E+00
  5.949268115246482136E-01  1.000000000000001554E+00  2.236681987934001284E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250028886E-01  2.079097966201119092E-11  2.500000000042120196E-01  0.000000000000000000E+00
  6.089020782677129207E-01  1.000000000000001332E+00  2.236681987908253672E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029442E-01  2.069758413824631594E-11  2.500000000043053894E-01  0.000000000000000000E+00
  6.228773454255471798E-01  1.000000000000001332E+00  2.236681987866495915E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029442E-01  2.059696100385406922E-11  2.500000000044060866E-01  0.000000000000000000E+00
  6.368526129861761254E-01  1.000000000000001554E+00  2.236681987762981370E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029997E-01  2.050419122500905900E-11  2.500000000044987902E-01  0.000000000000000000E+00
  6.508278809557043187E-01  1.000000000000001332E+00  2.236681987700730212E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250030552E-01  2.040428029606055328E-11  2.500000000045987658E-01  0.000000000000000000E+00
  6.648031493230717182E-01  1.000000000000001776E+00  2.236681987661959352E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031107E-01  2.031216886607571440E-11  2.500000000046909143E-01  0.000000000000000000E+00
  6.787784180933604805E-01  1.000000000000001332E+00  2.236681987687364783E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031107E-01  2.021298685339160296E-11  2.500000000047901128E-01  0.000000000000000000E+00
  6.927536872574286964E-01  1.000000000000001554E+00  2.236681987699332730E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029997E-01  2.012156153737445052E-11  2.500000000048814841E-01  0.000000000000000000E+00
  7.067289568183791060E-01  1.000000000000001332E+00  2.236681987700413234E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250029997E-01  2.002312383084245603E-11  2.500000000049799054E-01  0.000000000000000000E+00
  7.207042267698444693E-01  1.000000000000001332E+00  2.236681987717538458E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031107E-01  1.993240747725941198E-11  2.500000000050707216E-01  0.000000000000000000E+00
  7.346794971121529683E-01  1.000000000000001776E+00  2.236681987712786370E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031107E-01  1.983472526083910002E-11  2.500000000051683657E-01  0.000000000000000000E+00
  7.486547678424191332E-01  1.000000000000001554E+00  2.236681987790781747E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  1.974473690538733561E-11  2.500000000052584048E-01  0.000000000000000000E+00
  7.626300389575331184E-01  1.000000000000001776E+00  2.236681987748692471E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  1.964781986472828493E-11  2.500000000053553828E-01  0.000000000000000000E+00
