  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal                MagEnergy                
  0.000000000000000000E+00  1.000000000000002665E+00  2.236678582637560567E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500034162190238007E-11  2.500000000000032196E-01  0.000000000000000000E+00
  4.122781693034223600E-03  1.000000000000002665E+00  2.236678582637560567E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499852636627832156E-11  2.500000000000051070E-01  0.000000000000000000E+00
  1.111040042128564470E-02  1.000000000000002665E+00  2.236678582552857272E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499545002806660784E-11  2.500000000000081046E-01  0.000000000000000000E+00
  1.809801937521155271E-02  1.000000000000002220E+00  2.236678582743439685E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499237406859929297E-11  2.500000000000112688E-01  0.000000000000000000E+00
  2.508563811494707654E-02  1.000000000000002220E+00  2.236678582648148479E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498929848782460063E-11  2.500000000000143219E-01  0.000000000000000000E+00
  3.207325708033050005E-02  1.000000000000002220E+00  2.236678582658736391E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498622328540883128E-11  2.500000000000173750E-01  0.000000000000000000E+00
  3.906087583152877130E-02  1.000000000000001998E+00  2.236678582679912214E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.498314846146355092E-11  2.500000000000204281E-01  0.000000000000000000E+00
  4.604849480836283732E-02  1.000000000000001998E+00  2.236678582748733641E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498007401574467987E-11  2.500000000000235367E-01  0.000000000000000000E+00
  5.303611357102906709E-02  1.000000000000001776E+00  2.236678582750057130E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.497699994847740189E-11  2.500000000000264788E-01  0.000000000000000000E+00
  6.002373255933097368E-02  1.000000000000001776E+00  2.236678582658736391E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.497392625948615760E-11  2.500000000000295319E-01  0.000000000000000000E+00
  6.701135133349032935E-02  1.000000000000001776E+00  2.236678582886376495E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.497085294894201828E-11  2.500000000000326406E-01  0.000000000000000000E+00
  7.399897033328878271E-02  1.000000000000001776E+00  2.236678582934022099E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.496778001660830689E-11  2.500000000000356937E-01  0.000000000000000000E+00
  8.098658911897001211E-02  1.000000000000001554E+00  2.236678582955197922E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.496470746267364321E-11  2.500000000000387468E-01  0.000000000000000000E+00
  8.797420813028800080E-02  1.000000000000001776E+00  2.236678582806967156E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.496163528690739573E-11  2.500000000000417999E-01  0.000000000000000000E+00
  9.496182692750701482E-02  1.000000000000001998E+00  2.236678582743439685E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.495856348939322924E-11  2.500000000000448530E-01  0.000000000000000000E+00
  1.019494459503494099E-01  1.000000000000001776E+00  2.236678582722263862E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.495549206983516817E-11  2.500000000000479616E-01  0.000000000000000000E+00
  1.089370647591017399E-01  1.000000000000001776E+00  2.236678582743439685E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.495242102828060417E-11  2.500000000000510147E-01  0.000000000000000000E+00
  1.159246837934552604E-01  1.000000000000001554E+00  2.236678582552857272E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.494935036448824928E-11  2.500000000000540679E-01  0.000000000000000000E+00
  1.229123026137218661E-01  1.000000000000001332E+00  2.236678582404626507E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.494628007855289325E-11  2.500000000000571210E-01  0.000000000000000000E+00
  1.298999216595661810E-01  1.000000000000001554E+00  2.236678582425802330E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.494321017027248428E-11  2.500000000000601741E-01  0.000000000000000000E+00
  1.368875404913283966E-01  1.000000000000001554E+00  2.236678582341099036E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.494014063976534796E-11  2.500000000000632272E-01  0.000000000000000000E+00
