  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.000000000000002665E+00  2.236677736811635263E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033997694417581E-11  2.500000000000032752E-01
  2.131266954416300482E-03  1.000000000000002665E+00  2.236677736705756144E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.492701322144244671E-11  2.500000000000765499E-01
  5.625076424351457306E-03  1.000000000000002665E+00  2.236677736663404497E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.480727283472144781E-11  2.500000000001962874E-01
  9.118886033751251452E-03  1.000000000000002442E+00  2.236677736684580320E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.468810763349260816E-11  2.500000000003154144E-01
  1.261269572818441570E-02  1.000000000000002220E+00  2.236677736769283615E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.456951485639323529E-11  2.500000000004340972E-01
  1.610650556148203461E-02  1.000000000000002220E+00  2.236677736790459439E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.445149175183869997E-11  2.500000000005521139E-01
  1.960031547933180004E-02  1.000000000000002220E+00  2.236677736790459439E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.433403558516399697E-11  2.500000000006695200E-01
  2.309412553544906710E-02  1.000000000000002220E+00  2.236677736790459439E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.421714363119903653E-11  2.500000000007864265E-01
  2.658793567564048804E-02  1.000000000000002220E+00  2.236677736737519880E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.410081318151659146E-11  2.500000000009027779E-01
  3.008174595349531397E-02  1.000000000000001776E+00  2.236677736790459439E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.398504153710159968E-11  2.500000000010184631E-01
  3.357555631496015464E-02  1.000000000000001776E+00  2.236677736779871527E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.386982601549320959E-11  2.500000000011336487E-01
  3.706936681348413365E-02  1.000000000000001776E+00  2.236677736705756144E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.375516394354235826E-11  2.500000000012484458E-01
  4.056317739516088899E-02  1.000000000000001776E+00  2.236677736679286365E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.364105266447958057E-11  2.500000000013624657E-01
  4.405698811329600284E-02  1.000000000000001554E+00  2.236677736578701202E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.352748953078151031E-11  2.500000000014760415E-01
  4.755079891412975629E-02  1.000000000000001776E+00  2.236677736589289114E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.341447191114523728E-11  2.500000000015890622E-01
  5.104460985082427682E-02  1.000000000000001776E+00  2.236677736597230048E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.330199718342904784E-11  2.500000000017015278E-01
  5.453842086976623538E-02  1.000000000000001776E+00  2.236677736448999282E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.319006274153104561E-11  2.500000000018134383E-01
  5.803223202397438107E-02  1.000000000000001776E+00  2.236677736460910683E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.307866598846044106E-11  2.500000000019249047E-01
  6.152604325998135837E-02  1.000000000000001776E+00  2.236677736475469062E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.296780434309185607E-11  2.500000000020357604E-01
  6.501985463066262128E-02  1.000000000000001776E+00  2.236677736462234172E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.285747523331450744E-11  2.500000000021460611E-01
  6.851366608269658653E-02  1.000000000000001776E+00  2.236677736599877026E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.274767610272680577E-11  2.500000000022558622E-01
  7.200747766880803702E-02  1.000000000000001998E+00  2.236677736568113290E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.263840440386860928E-11  2.500000000023651636E-01
