  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.000000000000002665E+00  2.236681987811218601E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500034831448640601E-11  2.500000000000032196E-01
  7.966059505126360171E-03  1.000000000000002442E+00  2.236681987852546612E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499939758403467314E-11  2.500000000000042744E-01
  2.194129718635210585E-02  1.000000000000002442E+00  2.236681987778256746E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499774204081260959E-11  2.500000000000058842E-01
  3.591653664839097176E-02  1.000000000000002442E+00  2.236681988018319100E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250037213E-01  2.499607577519455369E-11  2.500000000000076050E-01
  4.989177433745893564E-02  1.000000000000001998E+00  2.236681987985580519E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499442095775761986E-11  2.500000000000093259E-01
  6.386701380868577138E-02  1.000000000000001998E+00  2.236681987852876838E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499275553096048504E-11  2.500000000000108802E-01
  7.784225150666647386E-02  1.000000000000001998E+00  2.236681988075010376E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499110146189183933E-11  2.500000000000124900E-01
  9.181749098791969210E-02  1.000000000000002220E+00  2.236681987983197528E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498943683864449241E-11  2.500000000000141553E-01
  1.057927286957669188E-01  1.000000000000001998E+00  2.236681987942363240E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498778334480265689E-11  2.500000000000157097E-01
  1.197679681876779589E-01  1.000000000000001554E+00  2.236681987857920378E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.498611927058187219E-11  2.500000000000174305E-01
  1.337432059060017497E-01  1.000000000000001554E+00  2.236681987844343307E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498446618526707348E-11  2.500000000000190958E-01
  1.477184454090282040E-01  1.000000000000001554E+00  2.236681987915275983E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498280251186557264E-11  2.500000000000207057E-01
  1.616936831384993278E-01  1.000000000000001332E+00  2.236681987741533804E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.498114972521071566E-11  2.500000000000224265E-01
  1.756689226530848691E-01  1.000000000000000888E+00  2.236681987671427339E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.497948634581932875E-11  2.500000000000240918E-01
  1.896441603942749243E-01  1.000000000000000666E+00  2.236681987673162803E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.497783377797825225E-11  2.500000000000257572E-01
  2.036193999208098515E-01  1.000000000000000666E+00  2.236681987984586933E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.497617061142439191E-11  2.500000000000274225E-01
  2.175946376740523491E-01  1.000000000000000222E+00  2.236681987956157123E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.497451821650999134E-11  2.500000000000290323E-01
  2.315698772125871496E-01  1.000000000000000222E+00  2.236681987975212973E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.497285521934056752E-11  2.500000000000306977E-01
