  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.000000000000002665E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500033946516958908E-11  2.500000000000032752E-01
  5.677547483828413333E-04  1.000000000000002665E+00  2.236677472982048017E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500030038223390188E-11  2.500000000000032752E-01
  1.441207084824296146E-03  1.000000000000002665E+00  2.236677472791465603E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500024031633147342E-11  2.500000000000033307E-01
  2.314659422282246224E-03  1.000000000000002665E+00  2.236677472791465603E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500018024740040716E-11  2.500000000000033862E-01
  3.188111760359291572E-03  1.000000000000002665E+00  2.236677472770289780E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500012018897334884E-11  2.500000000000034972E-01
  4.061564099182846978E-03  1.000000000000002665E+00  2.236677472749113956E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500006012351162023E-11  2.500000000000035527E-01
  4.935016438606005217E-03  1.000000000000002665E+00  2.236677472706762309E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500000005844053737E-11  2.500000000000035527E-01
  5.808468778641475740E-03  1.000000000000002442E+00  2.236677472770289780E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499993998985386905E-11  2.500000000000036637E-01
  6.681921119267169445E-03  1.000000000000002887E+00  2.236677472749113956E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.499987991596896027E-11  2.500000000000036637E-01
  7.555373460416060956E-03  1.000000000000002665E+00  2.236677472622059014E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499981984210927403E-11  2.500000000000037748E-01
  8.428825802149918570E-03  1.000000000000002665E+00  2.236677472749113956E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499975975888626839E-11  2.500000000000037748E-01
  9.302278144343307034E-03  1.000000000000002665E+00  2.236677472939696369E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499969967862780698E-11  2.500000000000038858E-01
  1.017573048711416760E-02  1.000000000000002665E+00  2.236677472812641427E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499963958620080143E-11  2.500000000000038858E-01
  1.104918283029849603E-02  1.000000000000002665E+00  2.236677472939696369E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499957949895935883E-11  2.500000000000039968E-01
  1.192263517405116498E-02  1.000000000000002665E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499951939757248799E-11  2.500000000000041078E-01
  1.279608751818269753E-02  1.000000000000002665E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499945930306524598E-11  2.500000000000041078E-01
  1.366953986287289605E-02  1.000000000000002442E+00  2.236677472812641427E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499939919294052059E-11  2.500000000000042188E-01
  1.454299220791498842E-02  1.000000000000002220E+00  2.236677472833817251E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499933909103747289E-11  2.500000000000042188E-01
  1.541644455350584843E-02  1.000000000000002442E+00  2.236677472854993074E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499927897238187551E-11  2.500000000000042744E-01
  1.628989689942711080E-02  1.000000000000002665E+00  2.236677472706762309E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499921886303862577E-11  2.500000000000044409E-01
  1.716334924588731187E-02  1.000000000000002442E+00  2.236677472664410661E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.499915873604706731E-11  2.500000000000044409E-01
  1.803680159266040847E-02  1.000000000000002665E+00  2.236677472685586485E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499909861926932825E-11  2.500000000000044409E-01
  1.891025393996280043E-02  1.000000000000002442E+00  2.236677472791465603E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499903848412091591E-11  2.500000000000045519E-01
  1.978370628756360647E-02  1.000000000000002220E+00  2.236677472876168898E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499897835993794582E-11  2.500000000000046074E-01
  2.065715863568429872E-02  1.000000000000002220E+00  2.236677472812641427E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499891821680223871E-11  2.500000000000046629E-01
  2.153061098409132790E-02  1.000000000000002220E+00  2.236677472812641427E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499885808526706115E-11  2.500000000000047184E-01
  2.240406333300904232E-02  1.000000000000002442E+00  2.236677472770289780E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499879793429943029E-11  2.500000000000047740E-01
  2.327751568220291084E-02  1.000000000000002220E+00  2.236677472706762309E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499873779547259424E-11  2.500000000000048850E-01
  2.415096803189854119E-02  1.000000000000002442E+00  2.236677472558531543E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499867763681958307E-11  2.500000000000048850E-01
  2.502442038186167977E-02  1.000000000000002665E+00  2.236677472674998573E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.499861749075751452E-11  2.500000000000049960E-01
  2.589787273231793086E-02  1.000000000000002220E+00  2.236677472770289780E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499855732455616684E-11  2.500000000000049960E-01
  2.677132508303427597E-02  1.000000000000001998E+00  2.236677472505591984E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499849717132879810E-11  2.500000000000051070E-01
  2.764477743423533751E-02  1.000000000000002442E+00  2.236677472685586485E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499843699771044499E-11  2.500000000000052180E-01
  2.851822978569015440E-02  1.000000000000002220E+00  2.236677472643234838E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250037213E-01  2.499837683738800563E-11  2.500000000000052180E-01
  2.939168213762153800E-02  1.000000000000002220E+00  2.236677472558531543E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499831665647449789E-11  2.500000000000053291E-01
  3.026513448980120563E-02  1.000000000000002442E+00  2.236677472738526044E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499825648912622228E-11  2.500000000000053846E-01
  3.113858684244950881E-02  1.000000000000002220E+00  2.236677472653822749E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499819630103016312E-11  2.500000000000053846E-01
  3.201203919534139491E-02  1.000000000000002220E+00  2.236677472558531543E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499813612672049057E-11  2.500000000000055511E-01
  3.288549154869422481E-02  1.000000000000002442E+00  2.236677472590295278E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499807593155176575E-11  2.500000000000055511E-01
  3.375894390228653674E-02  1.000000000000002220E+00  2.236677472632646926E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.499801575034427608E-11  2.500000000000056066E-01
  3.463239625633230540E-02  1.000000000000002220E+00  2.236677472674998573E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499795554820709097E-11  2.500000000000057176E-01
  3.550584861061410052E-02  1.000000000000002220E+00  2.236677472579707367E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499789536017029477E-11  2.500000000000057732E-01
  3.637930096534201796E-02  1.000000000000002220E+00  2.236677472558531543E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036658E-01  2.499783515116343929E-11  2.500000000000058842E-01
