  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  0.000000000000000000E+00  1.000000000000002665E+00  2.236678582510505625E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500034162190237684E-11  2.500000000000032752E-01
  4.122781692069842248E-03  1.000000000000002665E+00  2.236678582510505625E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500032765066203309E-11  2.500000000000032752E-01
  1.111040041415015285E-02  1.000000000000002442E+00  2.236678582468153978E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500030397163792711E-11  2.500000000000032752E-01
  1.809801935618851609E-02  1.000000000000002220E+00  2.236678582510505625E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500028029276240344E-11  2.500000000000032752E-01
  2.508563807831762360E-02  1.000000000000002220E+00  2.236678582425802330E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.500025661395319317E-11  2.500000000000032752E-01
  3.207325702039240389E-02  1.000000000000001998E+00  2.236678582468153978E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500023293509849119E-11  2.500000000000033307E-01
  3.906087574255084210E-02  1.000000000000002220E+00  2.236678582256395741E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250036103E-01  2.500020925621183290E-11  2.500000000000033307E-01
  4.604849468465635476E-02  1.000000000000001776E+00  2.236678582341099036E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.500018557732584346E-11  2.500000000000033862E-01
  5.303611340685063236E-02  1.000000000000001776E+00  2.236678582468153978E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500016189854742951E-11  2.500000000000033862E-01
  6.002373234900502952E-02  1.000000000000001554E+00  2.236678582383450683E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.500013821987454570E-11  2.500000000000034417E-01
  6.701135107126154900E-02  1.000000000000001332E+00  2.236678582510505625E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250035548E-01  2.500011454141417623E-11  2.500000000000033862E-01
  7.399897001349454995E-02  1.000000000000001110E+00  2.236678582425802330E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034993E-01  2.500009086312865206E-11  2.500000000000033307E-01
  8.098658873584307916E-02  1.000000000000001110E+00  2.236678582489329801E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.500006718506337119E-11  2.500000000000033862E-01
  8.797420767817844267E-02  1.000000000000001110E+00  2.236678582468153978E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250034438E-01  2.500004350715009123E-11  2.500000000000033307E-01
  9.496182640063531577E-02  1.000000000000000888E+00  2.236678582499917713E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.500001982939625032E-11  2.500000000000033307E-01
  1.019494453430786762E-01  1.000000000000000888E+00  2.236678582616384743E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033882E-01  2.499999615172683677E-11  2.500000000000033862E-01
  1.089370640656398548E-01  1.000000000000000888E+00  2.236678582706381994E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033327E-01  2.499997247404799788E-11  2.500000000000033862E-01
  1.159246830081788748E-01  1.000000000000000888E+00  2.236678582560798206E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250033327E-01  2.499994879628240519E-11  2.500000000000033307E-01
  1.229123017308258736E-01  1.000000000000000666E+00  2.236678582468153978E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.499992511839043159E-11  2.500000000000033862E-01
  1.298999206734413325E-01  1.000000000000001110E+00  2.236678582499917713E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.499990144032722513E-11  2.500000000000033307E-01
  1.368875393961565545E-01  1.000000000000000888E+00  2.236678582531681449E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032772E-01  2.499987776214260084E-11  2.500000000000033862E-01
  1.438751583388377941E-01  1.000000000000000888E+00  2.236678582489329801E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499985408385516382E-11  2.500000000000034417E-01
  1.508627770616191022E-01  1.000000000000000888E+00  2.236678582425802330E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499983040553169597E-11  2.500000000000034417E-01
  1.578503960043750598E-01  1.000000000000000666E+00  2.236678582425802330E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499980672712278618E-11  2.500000000000034972E-01
  1.648380147272412721E-01  1.000000000000000888E+00  2.236678582383450683E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499978304870233464E-11  2.500000000000034417E-01
  1.718256336700984543E-01  1.000000000000000666E+00  2.236678582341099036E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250032217E-01  2.499975937027260639E-11  2.500000000000034417E-01
  1.788132523930815176E-01  1.000000000000000444E+00  2.236678582214044093E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.499973569186236213E-11  2.500000000000034972E-01
  1.858008713360698727E-01  1.000000000000000444E+00  2.236678582171692446E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.499971201346695865E-11  2.500000000000034417E-01
  1.927884900591962936E-01  1.000000000000000444E+00  2.236678582256395741E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031662E-01  2.499968833517401570E-11  2.500000000000034417E-01
  1.997761090023315866E-01  1.000000000000000444E+00  2.236678582256395741E-11  0.000000000000000000E+00  0.000000000000000000E+00  2.500000000250031107E-01  2.499966465693143384E-11  2.500000000000034972E-01
